* Generated by rew_pipeline.py (source UUID 6c5ff0b0-8c32-4d9a-87d3-d1c755ad89b3, calibrated to its own SPL at 100 Hz, phase referenced to REW t=0 (IR start -1.000021 s))
* Measurement: LR.filtered.120.green.multipos.fdw6
* Dated: 2026-Sep-15 11:27:47
* Note: ; Vector average of L.filtered.120.green.multipos.fdw6, R.filtered.120.green.multipos.fdw6
* Smoothing: None
* Frequency Step: 0.1831055 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
18056.579590 66.001 80.4856
18056.762695 66.122 81.0046
18056.945801 66.283 81.2368
18057.128906 66.459 81.1938
18057.312012 66.638 80.9892
18057.495117 66.820 80.6856
18057.678223 67.000 80.2396
18057.861328 67.157 79.6151
18058.044434 67.266 78.9241
18058.227539 67.330 78.3975
18058.410645 67.388 78.1692
18058.593750 67.489 78.0676
18058.776855 67.636 77.7072
18058.959961 67.778 76.8622
18059.143066 67.852 75.7300
18059.326172 67.848 74.7886
18059.509277 67.820 74.3799
18059.692383 67.848 74.3501
18059.875488 67.950 74.1566
18060.058594 68.065 73.4326
18060.241699 68.120 72.3801
18060.424805 68.107 71.5664
18060.607910 68.102 71.3583
18060.791016 68.195 71.4900
18060.974121 68.388 71.2751
18061.157227 68.581 70.3456
18061.340332 68.668 69.0294
18061.523438 68.630 68.0359
18061.706543 68.547 67.8280
18061.889648 68.529 68.1589
18062.072754 68.606 68.2445
18062.255859 68.704 67.5468
18062.438965 68.726 66.2497
18062.622070 68.654 64.9954
18062.805176 68.553 64.2875
18062.988281 68.515 64.0729
18063.171387 68.565 63.8657
18063.354492 68.643 63.3181
18063.537598 68.673 62.5581
18063.720703 68.636 61.9601
18063.903809 68.569 61.6997
18064.086914 68.515 61.5539
18064.270020 68.468 61.1575
18064.453125 68.390 60.4152
18064.636230 68.261 59.5962
18064.819336 68.119 59.0297
18065.002441 68.028 58.7497
18065.185547 68.012 58.4736
18065.368652 68.031 57.9810
18065.551758 68.020 57.4243
18065.734863 67.963 57.1967
18065.917969 67.900 57.4980
18066.101074 67.886 58.0373
18066.284180 67.909 58.2497
18066.467285 67.894 57.8574
18066.650391 67.775 57.1545
18066.833496 67.557 56.7650
18067.016602 67.331 57.1339
18067.199707 67.210 58.0981
18067.382812 67.233 58.9945
18067.565918 67.327 59.3082
18067.749023 67.388 59.1297
18067.932129 67.366 58.9605
18068.115234 67.292 59.2218
18068.298340 67.235 59.8832
18068.481445 67.230 60.5025
18068.664551 67.245 60.6690
18068.847656 67.220 60.4076
18069.030762 67.137 60.1510
18069.213867 67.044 60.3556
18069.396973 67.027 61.0699
18069.580078 67.130 61.8327
18069.763184 67.300 62.1233
18069.946289 67.427 61.9128
18070.129395 67.438 61.7351
18070.312500 67.358 62.2636
18070.495605 67.308 63.6964
18070.678711 67.401 65.3732
18070.861816 67.621 66.2391
18071.044922 67.838 65.8293
18071.228027 67.929 64.6200
18071.411133 67.875 63.5670
18071.594238 67.775 63.4031
18071.777344 67.765 64.0603
18071.960449 67.898 64.7270
18072.143555 68.088 64.7049
18072.326660 68.206 64.0867
18072.509766 68.204 63.5447
18072.692871 68.146 63.6453
18072.875977 68.150 64.2834
18073.059082 68.268 64.7352
18073.242188 68.435 64.4116
18073.425293 68.548 63.4334
18073.608398 68.565 62.4444
18073.791504 68.537 62.0158
18073.974609 68.551 62.1718
18074.157715 68.645 62.4051
18074.340820 68.770 62.2181
18074.523926 68.845 61.5766
18074.707031 68.830 60.8351
18074.890137 68.751 60.3566
18075.073242 68.670 60.2176
18075.256348 68.634 60.2036
18075.439453 68.649 60.0461
18075.622559 68.693 59.6272
18075.805664 68.743 58.9678
18075.988770 68.778 58.1332
18076.171875 68.776 57.2182
18076.354980 68.720 56.4025
18076.538086 68.625 55.9128
18076.721191 68.536 55.8474
18076.904297 68.507 56.0032
18077.087402 68.553 55.9743
18077.270508 68.631 55.5086
18077.453613 68.688 54.7453
18077.636719 68.707 54.0698
18077.819824 68.716 53.7565
18078.002930 68.747 53.7368
18078.186035 68.792 53.7289
18078.369141 68.804 53.5948
18078.552246 68.745 53.4967
18078.735352 68.632 53.6822
18078.918457 68.530 54.1240
18079.101562 68.480 54.4319
18079.284668 68.464 54.2145
18079.467773 68.424 53.5215
18079.650879 68.338 52.8430
18079.833984 68.253 52.6830
18080.017090 68.248 53.0765
18080.200195 68.353 53.5368
18080.383301 68.500 53.5710
18080.566406 68.588 53.1804
18080.749512 68.560 52.8049
18080.932617 68.447 52.8928
18081.115723 68.334 53.5002
18081.298828 68.290 54.2329
18081.481934 68.320 54.6215
18081.665039 68.391 54.5180
18081.848145 68.479 54.0994
18082.031250 68.589 53.5783
18082.214355 68.723 53.0173
18082.397461 68.857 52.4002
18082.580566 68.950 51.8180
18082.763672 68.976 51.5014
18082.946777 68.952 51.6539
18083.129883 68.924 52.2291
18083.312988 68.933 52.8823
18083.496094 68.976 53.1825
18083.679199 69.021 52.8982
18083.862305 69.033 52.0930
18084.045410 69.002 51.0196
18084.228516 68.940 49.9721
18084.411621 68.869 49.1860
18084.594727 68.822 48.7846
18084.777832 68.822 48.7314
18084.960938 68.883 48.8264
18085.144043 68.986 48.7940
18085.327148 69.092 48.4491
18085.510254 69.158 47.8007
18085.693359 69.161 47.0193
18085.876465 69.112 46.3070
18086.059570 69.039 45.7782
18086.242676 68.974 45.4186
18086.425781 68.937 45.1270
18086.608887 68.935 44.7752
18086.791992 68.956 44.2432
18086.975098 68.975 43.4594
18087.158203 68.959 42.4666
18087.341309 68.883 41.4708
18087.524414 68.753 40.7728
18087.707520 68.615 40.5709
18087.890625 68.533 40.7405
18088.073730 68.532 40.8515
18088.256836 68.574 40.5084
18088.439941 68.587 39.7001
18088.623047 68.528 38.7910
18088.806152 68.412 38.2106
18088.989258 68.300 38.1022
18089.172363 68.237 38.2135
18089.355469 68.216 38.1586
18089.538574 68.188 37.7904
18089.721680 68.117 37.2810
18089.904785 68.007 36.8838
18090.087891 67.891 36.6729
18090.270996 67.790 36.5128
18090.454102 67.692 36.2714
18090.637207 67.580 35.9967
18090.820312 67.459 35.8504
18091.003418 67.360 35.8759
18091.186523 67.307 35.8954
18091.369629 67.286 35.6802
18091.552734 67.256 35.2114
18091.735840 67.194 34.7126
18091.918945 67.111 34.4331
18092.102051 67.037 34.4168
18092.285156 66.985 34.4979
18092.468262 66.937 34.5246
18092.651367 66.865 34.5298
18092.834473 66.770 34.6465
18093.017578 66.678 34.8784
18093.200684 66.604 35.0257
18093.383789 66.532 34.8825
18093.566895 66.421 34.4983
18093.750000 66.257 34.1844
18093.933105 66.070 34.2649
18094.116211 65.913 34.8033
18094.299316 65.813 35.5882
18094.482422 65.755 36.3975
18094.665527 65.709 37.2156
18094.848633 65.668 38.1297
18095.031738 65.650 39.0736
18095.214844 65.656 39.7780
18095.397949 65.649 40.0216
18095.581055 65.583 39.8767
18095.764160 65.442 39.6519
18095.947266 65.259 39.6247
18096.130371 65.079 39.8334
18096.313477 64.925 40.1566
18096.496582 64.792 40.5556
18096.679688 64.682 41.1453
18096.862793 64.626 41.9448
18097.045898 64.645 42.6660
18097.229004 64.699 42.9258
18097.412109 64.698 42.7360
18097.595215 64.584 42.6651
18097.778320 64.400 43.4539
18097.961426 64.285 45.2927
18098.144531 64.350 47.3910
18098.327637 64.541 48.6378
18098.510742 64.691 48.7382
18098.693848 64.677 48.3977
18098.876953 64.516 48.6248
18099.060059 64.352 49.8866
18099.243164 64.328 51.6282
18099.426270 64.447 52.7977
18099.609375 64.589 52.9359
18099.792480 64.652 52.4758
18099.975586 64.634 52.1441
18100.158691 64.611 52.3012
18100.341797 64.645 52.7394
18100.524902 64.723 53.0846
18100.708008 64.788 53.2961
18100.891113 64.817 53.6654
18101.074219 64.850 54.3791
18101.257324 64.938 55.1879
18101.440430 65.077 55.5991
18101.623535 65.200 55.3935
18101.806641 65.250 54.8473
18101.989746 65.229 54.4643
18102.172852 65.198 54.5463
18102.355957 65.221 54.9601
18102.539062 65.305 55.3327
18102.722168 65.404 55.4551
18102.905273 65.471 55.4433
18103.088379 65.502 55.5267
18103.271484 65.522 55.7742
18103.454590 65.552 56.0320
18103.637695 65.584 56.1263
18103.820801 65.592 56.0766
18104.003906 65.574 56.0876
18104.187012 65.557 56.3383
18104.370117 65.581 56.7810
18104.553223 65.659 57.1557
18104.736328 65.760 57.2139
18104.919434 65.833 56.9298
18105.102539 65.847 56.4987
18105.285645 65.808 56.1745
18105.468750 65.754 56.0686
18105.651855 65.729 56.0587
18105.834961 65.748 55.8794
18106.018066 65.787 55.3639
18106.201172 65.804 54.6183
18106.384277 65.779 53.9853
18106.567383 65.731 53.8107
18106.750488 65.707 54.1721
18106.933594 65.737 54.7865
18107.116699 65.800 55.2479
18107.299805 65.837 55.3935
18107.482910 65.806 55.4123
18107.666016 65.725 55.6046
18107.849121 65.659 56.0157
18108.032227 65.656 56.3059
18108.215332 65.695 56.0596
18108.398438 65.701 55.2635
18108.581543 65.616 54.4215
18108.764648 65.457 54.2355
18108.947754 65.321 55.0621
18109.130859 65.315 56.5123
18109.313965 65.451 57.6736
18109.497070 65.631 57.8987
18109.680176 65.733 57.2610
18109.863281 65.703 56.3447
18110.046387 65.571 55.7977
18110.229492 65.427 55.9631
18110.412598 65.362 56.7030
18110.595703 65.412 57.5233
18110.778809 65.533 57.9578
18110.961914 65.639 57.8746
18111.145020 65.653 57.5090
18111.328125 65.547 57.2906
18111.511230 65.357 57.5980
18111.694336 65.167 58.4758
18111.877441 65.060 59.4942
18112.060547 65.052 59.9978
18112.243652 65.085 59.6428
18112.426758 65.094 58.6636
18112.609863 65.063 57.6570
18112.792969 65.030 57.1420
18112.976074 65.049 57.2407
18113.159180 65.135 57.7248
18113.342285 65.253 58.3563
18113.525391 65.365 59.0930
18113.708496 65.468 59.9122
18113.891602 65.580 60.5552
18114.074707 65.681 60.6104
18114.257812 65.708 59.9414
18114.440918 65.604 58.9623
18114.624023 65.393 58.4631
18114.807129 65.199 59.0268
18114.990234 65.173 60.3932
18115.173340 65.352 61.5354
18115.356445 65.604 61.7016
18115.539551 65.761 61.1121
18115.722656 65.753 60.6078
18115.905762 65.644 60.8821
18116.088867 65.563 61.8720
18116.271973 65.580 62.7782
18116.455078 65.644 62.8596
18116.638184 65.654 62.1233
18116.821289 65.570 61.1809
18117.004395 65.441 60.6576
18117.187500 65.355 60.7138
18117.370605 65.353 61.0443
18117.553711 65.403 61.3172
18117.736816 65.447 61.5196
18117.919922 65.461 61.8193
18118.103027 65.465 62.2297
18118.286133 65.471 62.5065
18118.469238 65.459 62.4048
18118.652344 65.396 61.9603
18118.835449 65.278 61.4745
18119.018555 65.147 61.2487
18119.201660 65.056 61.3515
18119.384766 65.026 61.6575
18119.567871 65.039 62.0760
18119.750977 65.070 62.6629
18119.934082 65.111 63.4662
18120.117188 65.161 64.3618
18120.300293 65.197 65.1288
18120.483398 65.178 65.7118
18120.666504 65.088 66.3115
18120.849609 64.966 67.1690
18121.032715 64.886 68.2259
18121.215820 64.895 69.0737
18121.398926 64.963 69.3494
18121.582031 65.026 69.1526
18121.765137 65.054 68.9865
18121.948242 65.085 69.3094
18122.131348 65.185 70.1114
18122.314453 65.371 70.9274
18122.497559 65.583 71.3273
18122.680664 65.734 71.3212
18122.863770 65.780 71.2865
18123.046875 65.748 71.5995
18123.229980 65.704 72.3283
18123.413086 65.700 73.1967
18123.596191 65.744 73.8496
18123.779297 65.808 74.1333
18123.962402 65.872 74.1418
18124.145508 65.934 74.0582
18124.328613 66.007 74.0045
18124.511719 66.102 73.9896
18124.694824 66.211 73.9578
18124.877930 66.309 73.8792
18125.061035 66.362 73.8435
18125.244141 66.351 74.0961
18125.427246 66.298 74.9362
18125.610352 66.274 76.4460
18125.793457 66.357 78.2069
18125.976562 66.556 79.4230
18126.159668 66.783 79.5226
18126.342773 66.921 78.6264
18126.525879 66.914 77.4321
18126.708984 66.807 76.7415
18126.892090 66.725 76.8937
18127.075195 66.779 77.4531
18127.258301 66.962 77.6037
18127.441406 67.161 76.9826
18127.624512 67.266 75.9695
18127.807617 67.257 75.2780
18127.990723 67.206 75.3581
18128.173828 67.205 76.0309
18128.356934 67.285 76.6763
18128.540039 67.392 76.8455
18128.723145 67.460 76.6113
18128.906250 67.477 76.3414
18129.089355 67.485 76.2752
18129.272461 67.530 76.3180
18129.455566 67.615 76.2175
18129.638672 67.707 75.8744
18129.821777 67.774 75.4279
18130.004883 67.818 75.0634
18130.187988 67.855 74.8158
18130.371094 67.890 74.5778
18130.554199 67.908 74.2818
18130.737305 67.896 74.0136
18130.920410 67.869 73.9182
18131.103516 67.858 74.0109
18131.286621 67.886 74.1203
18131.469727 67.939 74.0614
18131.652832 67.987 73.8393
18131.835938 68.015 73.6486
18132.019043 68.041 73.6582
18132.202148 68.098 73.8102
18132.385254 68.193 73.8378
18132.568359 68.294 73.5155
18132.751465 68.350 72.8779
18132.934570 68.333 72.2207
18133.117676 68.254 71.9161
18133.300781 68.166 72.1915
18133.483887 68.131 72.9739
18133.666992 68.188 73.9055
18133.850098 68.320 74.5535
18134.033203 68.472 74.6698
18134.216309 68.580 74.3134
18134.399414 68.608 73.7829
18134.582520 68.562 73.4413
18134.765625 68.487 73.5086
18134.948730 68.441 73.9314
18135.131836 68.451 74.4396
18135.314941 68.507 74.7884
18135.498047 68.579 74.9428
18135.681152 68.651 75.0341
18135.864258 68.726 75.1685
18136.047363 68.813 75.3194
18136.230469 68.902 75.3995
18136.413574 68.973 75.4035
18136.596680 69.018 75.4227
18136.779785 69.052 75.5072
18136.962891 69.092 75.5556
18137.145996 69.135 75.4033
18137.329102 69.154 75.0494
18137.512207 69.136 74.7417
18137.695312 69.117 74.7743
18137.878418 69.162 75.1309
18138.061523 69.307 75.3690
18138.244629 69.504 74.9920
18138.427734 69.649 73.9601
18138.610840 69.672 72.7782
18138.793945 69.586 72.1490
18138.977051 69.491 72.4503
18139.160156 69.502 73.3558
18139.343262 69.651 74.0393
18139.526367 69.856 73.9140
18139.709473 70.015 73.0676
18139.892578 70.080 72.0289
18140.075684 70.077 71.2950
18140.258789 70.070 71.0045
18140.441895 70.099 70.9309
18140.625000 70.160 70.7531
18140.808105 70.215 70.3356
18140.991211 70.234 69.7673
18141.174316 70.213 69.2285
18141.357422 70.171 68.8547
18141.540527 70.137 68.6828
18141.723633 70.137 68.6456
18141.906738 70.182 68.5991
18142.089844 70.261 68.3961
18142.272949 70.342 67.9978
18142.456055 70.398 67.5321
18142.639160 70.421 67.2101
18142.822266 70.435 67.1385
18143.005371 70.468 67.1875
18143.188477 70.517 67.0865
18143.371582 70.551 66.6914
18143.554688 70.536 66.1405
18143.737793 70.483 65.7147
18143.920898 70.442 65.5339
18144.104004 70.454 65.3846
18144.287109 70.507 64.9287
18144.470215 70.542 64.1003
18144.653320 70.510 63.2406
18144.836426 70.427 62.8188
18145.019531 70.366 62.9845
18145.202637 70.385 63.3590
18145.385742 70.465 63.3761
18145.568848 70.528 62.8575
18145.751953 70.515 62.1576
18145.935059 70.447 61.7864
18146.118164 70.406 61.9001
18146.301270 70.449 62.1237
18146.484375 70.554 61.9455
18146.667480 70.638 61.2700
18146.850586 70.646 60.4861
18147.033691 70.594 60.0712
18147.216797 70.549 60.1455
18147.399902 70.558 60.3808
18147.583008 70.599 60.3737
18147.766113 70.618 60.0745
18147.949219 70.589 59.7848
18148.132324 70.547 59.7928
18148.315430 70.546 60.0461
18148.498535 70.606 60.1959
18148.681641 70.686 59.9714
18148.864746 70.729 59.4413
18149.047852 70.713 58.9096
18149.230957 70.656 58.6304
18149.414062 70.596 58.6386
18149.597168 70.554 58.8053
18149.780273 70.540 59.0042
18149.963379 70.558 59.1577
18150.146484 70.616 59.1532
18150.329590 70.706 58.8219
18150.512695 70.788 58.0953
18150.695801 70.821 57.1636
18150.878906 70.791 56.4204
18151.062012 70.737 56.1850
18151.245117 70.722 56.4070
18151.428223 70.774 56.6661
18151.611328 70.854 56.5544
18151.794434 70.894 56.0500
18151.977539 70.863 55.4840
18152.160645 70.788 55.1971
18152.343750 70.730 55.2150
18152.526855 70.724 55.2412
18152.709961 70.748 54.9845
18152.893066 70.757 54.4597
18153.076172 70.734 53.9322
18153.259277 70.704 53.6214
18153.442383 70.705 53.4760
18153.625488 70.746 53.2477
18153.808594 70.800 52.7681
18153.991699 70.832 52.1073
18154.174805 70.836 51.4636
18154.357910 70.830 50.9487
18154.541016 70.831 50.5080
18154.724121 70.829 50.0454
18154.907227 70.805 49.5923
18155.090332 70.753 49.3022
18155.273438 70.695 49.2740
18155.456543 70.662 49.3856
18155.639648 70.660 49.3518
18155.822754 70.659 48.9684
18156.005859 70.620 48.2917
18156.188965 70.535 47.5712
18156.372070 70.432 47.0300
18156.555176 70.354 46.6850
18156.738281 70.322 46.3638
18156.921387 70.322 45.9018
18157.104492 70.318 45.3157
18157.287598 70.286 44.7956
18157.470703 70.232 44.5481
18157.653809 70.178 44.6374
18157.836914 70.148 44.9283
18158.020020 70.142 45.1815
18158.203125 70.134 45.2182
18158.386230 70.094 45.0361
18158.569336 70.006 44.7943
18158.752441 69.882 44.6942
18158.935547 69.758 44.8167
18159.118652 69.667 45.0329
18159.301758 69.613 45.0901
18159.484863 69.561 44.8413
18159.667969 69.468 44.4069
18159.851074 69.322 44.1137
18160.034180 69.156 44.2508
18160.217285 69.027 44.8150
18160.400391 68.970 45.4857
18160.583496 68.960 45.9118
18160.766602 68.943 46.0442
18160.949707 68.881 46.1600
18161.132812 68.789 46.5992
18161.315918 68.716 47.4542
18161.499023 68.699 48.4822
18161.682129 68.728 49.3271
18161.865234 68.757 49.8325
18162.048340 68.747 50.1244
18162.231445 68.692 50.4539
18162.414551 68.623 50.9898
18162.597656 68.578 51.7166
18162.780762 68.582 52.4706
18162.963867 68.634 53.0573
18163.146973 68.711 53.3709
18163.330078 68.781 53.4619
18163.513184 68.818 53.5400
18163.696289 68.828 53.8760
18163.879395 68.847 54.6155
18164.062500 68.919 55.6049
18164.245605 69.055 56.4412
18164.428711 69.213 56.7808
18164.611816 69.328 56.6266
18164.794922 69.369 56.2998
18164.978027 69.357 56.1648
18165.161133 69.349 56.3359
18165.344238 69.386 56.6182
18165.527344 69.462 56.7563
18165.710449 69.542 56.7235
18165.893555 69.608 56.7192
18166.076660 69.680 56.8944
18166.259766 69.785 57.1303
18166.442871 69.913 57.1366
18166.625977 70.013 56.7855
18166.809082 70.043 56.2879
18166.992188 70.009 56.0270
18167.175293 69.972 56.1953
18167.358398 69.998 56.5645
18167.541504 70.098 56.6579
18167.724609 70.216 56.2040
18167.907715 70.293 55.3625
18168.090820 70.309 54.5433
18168.273926 70.295 54.0660
18168.457031 70.296 53.9579
18168.640137 70.333 54.0244
18168.823242 70.398 54.0792
18169.006348 70.474 54.0615
18169.189453 70.555 53.9485
18169.372559 70.638 53.6575
18169.555664 70.703 53.1072
18169.738770 70.720 52.3791
18169.921875 70.679 51.7531
18170.104980 70.611 51.5272
18170.288086 70.580 51.7337
18170.471191 70.629 52.0334
18170.654297 70.740 51.9721
18170.837402 70.847 51.3740
18171.020508 70.890 50.4529
18171.203613 70.858 49.6023
18171.386719 70.786 49.1073
18171.569824 70.725 48.9849
18171.752930 70.708 49.0341
18171.936035 70.741 49.0102
18172.119141 70.806 48.7490
18172.302246 70.878 48.1800
18172.485352 70.928 47.3316
18172.668457 70.925 46.3691
18172.851562 70.861 45.5948
18173.034668 70.769 45.3004
18173.217773 70.712 45.5160
18173.400879 70.738 45.8740
18173.583984 70.832 45.8520
18173.767090 70.918 45.2251
18173.950195 70.927 44.2536
18174.133301 70.847 43.4557
18174.316406 70.733 43.2009
18174.499512 70.662 43.4112
18174.682617 70.662 43.6418
18174.865723 70.696 43.5168
18175.048828 70.702 43.0461
18175.231934 70.656 42.5217
18175.415039 70.582 42.1852
18175.598145 70.519 42.0173
18175.781250 70.482 41.8198
18175.964355 70.451 41.4812
18176.147461 70.408 41.1005
18176.330566 70.359 40.8518
18176.513672 70.331 40.7668
18176.696777 70.331 40.6957
18176.879883 70.339 40.4948
18177.062988 70.319 40.2123
18177.246094 70.259 40.0522
18177.429199 70.182 40.1564
18177.612305 70.125 40.4363
18177.795410 70.099 40.6314
18177.978516 70.083 40.5514
18178.161621 70.050 40.2285
18178.344727 69.996 39.8462
18178.527832 69.939 39.5558
18178.710938 69.902 39.3785
18178.894043 69.894 39.2554
18179.077148 69.908 39.1518
18179.260254 69.933 39.0748
18179.443359 69.961 39.0190
18179.626465 69.980 38.9496
18179.809570 69.973 38.8735
18179.992676 69.928 38.8934
18180.175781 69.864 39.1282
18180.358887 69.818 39.5367
18180.541992 69.817 39.8434
18180.725098 69.844 39.7321
18180.908203 69.848 39.1481
18181.091309 69.791 38.3945
18181.274414 69.685 37.9167
18181.457520 69.591 37.9565
18181.640625 69.567 38.3435
18181.823730 69.619 38.6663
18182.006836 69.695 38.6762
18182.189941 69.741 38.4781
18182.373047 69.742 38.3398
18182.556152 69.722 38.3878
18182.739258 69.707 38.4955
18182.922363 69.690 38.4642
18183.105469 69.646 38.2747
18183.288574 69.569 38.1084
