* Generated by rew_pipeline.py (source UUID c11b66be-534c-4ea4-ab08-38d8268a4119, calibrated to its own SPL at 100 Hz, phase referenced to REW t=0 (IR start -1.000021 s))
* Measurement: LR.120.green.multipos.fdw6
* Dated: 2026-Sep-15 11:27:47
* Note: ; Vector average of L.nofdw.120.green.multipos.fdw6, R.nofdw.120.green.multipos.fdw6
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
19098.632812 66.568 -130.9901
19098.999023 66.648 -133.3189
19099.365234 66.553 -134.2523
19099.731445 66.783 -134.3379
19100.097656 67.120 -135.6373
19100.463867 67.315 -136.7917
19100.830078 67.480 -137.4660
19101.196289 67.558 -138.3725
19101.562500 67.539 -138.9436
19101.928711 67.595 -139.6996
19102.294922 67.643 -141.6607
19102.661133 67.591 -143.4470
19103.027344 67.649 -144.1077
19103.393555 67.787 -144.7446
19103.759766 67.793 -144.8469
19104.125977 67.873 -144.3180
19104.492188 68.066 -145.7539
19104.858398 68.073 -148.7536
19105.224609 68.021 -150.6038
19105.590820 68.134 -151.4827
19105.957031 68.202 -152.4163
19106.323242 68.064 -152.8312
19106.689453 67.873 -152.6030
19107.055664 67.811 -152.8378
19107.421875 67.778 -154.4798
19107.788086 67.566 -155.9341
19108.154297 67.416 -155.7051
19108.520508 67.475 -156.5941
19108.886719 67.288 -159.3958
19109.252930 66.892 -160.7117
19109.619141 66.785 -160.5996
19109.985352 66.792 -161.3690
19110.351562 66.588 -161.8726
19110.717773 66.308 -161.4266
19111.083984 66.023 -161.1650
19111.450195 65.660 -161.0448
19111.816406 65.312 -159.9036
19112.182617 65.227 -158.2810
19112.548828 65.199 -158.3871
19112.915039 64.793 -158.2288
19113.281250 64.451 -154.7945
19113.647461 64.551 -152.0848
19114.013672 64.432 -151.3077
19114.379883 64.181 -148.9121
19114.746094 64.200 -146.8927
19115.112305 64.134 -145.6742
19115.478516 64.211 -142.5630
19115.844727 64.597 -140.3195
19116.210938 64.707 -138.8636
19116.577148 64.771 -135.3990
19116.943359 65.184 -133.1279
19117.309570 65.515 -133.4793
19117.675781 65.704 -133.3845
19118.041992 66.026 -132.3852
19118.408203 66.411 -131.7279
19118.774414 66.730 -131.7517
19119.140625 66.939 -132.5569
19119.506836 67.062 -133.2252
19119.873047 67.306 -133.0612
19120.239258 67.703 -133.1264
19120.605469 68.025 -133.8369
19120.971680 68.207 -134.8523
19121.337891 68.277 -136.3571
19121.704102 68.280 -137.6812
19122.070312 68.418 -138.3608
19122.436523 68.676 -139.4855
19122.802734 68.809 -140.8911
19123.168945 68.838 -141.8931
19123.535156 68.819 -143.0555
19123.901367 68.744 -143.8056
19124.267578 68.842 -143.8060
19124.633789 69.090 -144.8242
19125.000000 69.156 -146.6915
19125.366211 69.066 -147.8291
19125.732422 69.043 -148.4999
19126.098633 69.108 -149.6766
19126.464844 69.121 -151.2832
19126.831055 69.013 -152.0858
19127.197266 68.978 -151.6187
19127.563477 69.085 -151.7423
19127.929688 69.087 -152.7277
19128.295898 69.039 -153.1102
19128.662109 69.084 -153.5121
19129.028320 69.047 -154.3160
19129.394531 68.921 -154.5579
19129.760742 68.852 -154.8025
19130.126953 68.792 -155.8664
19130.493164 68.681 -157.3739
19130.859375 68.529 -158.5120
19131.225586 68.441 -158.7788
19131.591797 68.465 -159.1123
19131.958008 68.429 -160.0985
19132.324219 68.279 -161.0654
19132.690430 68.100 -161.8347
19133.056641 67.966 -162.2279
19133.422852 67.975 -162.6805
19133.789062 67.959 -163.7853
19134.155273 67.800 -164.0744
19134.521484 67.699 -163.5548
19134.887695 67.545 -163.6454
19135.253906 67.272 -163.1810
19135.620117 67.159 -162.6997
19135.986328 67.001 -163.5844
19136.352539 66.664 -163.4490
19136.718750 66.518 -161.9534
19137.084961 66.505 -161.3277
19137.451172 66.410 -161.1712
19137.817383 66.273 -160.8542
19138.183594 66.134 -159.7450
19138.549805 66.189 -157.8667
19138.916016 66.363 -157.1311
19139.282227 66.330 -157.2118
19139.648438 66.112 -156.6528
19140.014648 65.900 -155.0665
19140.380859 65.943 -153.1647
19140.747070 66.166 -153.1900
19141.113281 66.158 -154.1850
19141.479492 66.086 -153.6111
19141.845703 66.178 -152.8734
19142.211914 66.180 -152.1578
19142.578125 66.264 -150.2042
19142.944336 66.512 -149.6202
19143.310547 66.476 -150.6075
19143.676758 66.249 -150.4957
19144.042969 66.220 -149.8437
19144.409180 66.287 -149.6105
19144.775391 66.404 -148.4277
19145.141602 66.723 -147.1291
19145.507812 66.939 -147.6231
19145.874023 66.772 -147.9476
19146.240234 66.692 -146.3955
19146.606445 66.943 -146.2170
19146.972656 67.008 -147.4091
19147.338867 66.984 -146.9480
19147.705078 67.119 -146.7308
19148.071289 67.095 -147.1216
19148.437500 67.204 -146.4381
19148.803711 67.550 -147.6209
19149.169922 67.564 -149.4001
19149.536133 67.565 -148.4774
19149.902344 67.827 -148.5260
19150.268555 67.785 -149.9723
19150.634766 67.669 -149.7213
19151.000977 67.796 -149.8332
19151.367188 67.822 -150.6296
19151.733398 67.833 -150.9115
19152.099609 67.786 -152.0941
19152.465820 67.555 -152.5304
19152.832031 67.613 -152.0113
19153.198242 67.785 -153.5680
19153.564453 67.604 -154.7342
19153.930664 67.481 -153.5992
19154.296875 67.542 -153.7229
19154.663086 67.333 -155.1261
19155.029297 67.023 -154.9035
19155.395508 67.036 -153.8890
19155.761719 67.179 -154.0005
19156.127930 67.207 -153.9639
19156.494141 67.273 -153.5687
19156.860352 67.204 -154.3110
19157.226562 66.822 -153.7653
19157.592773 66.760 -151.2843
19157.958984 66.951 -151.4644
19158.325195 66.806 -151.7699
19158.691406 66.884 -149.6353
19159.057617 67.159 -149.4613
19159.423828 67.051 -149.2218
19159.790039 67.138 -147.5640
19160.156250 67.317 -148.8266
19160.522461 67.145 -149.4170
19160.888672 67.364 -147.3704
19161.254883 67.804 -147.5970
19161.621094 67.798 -147.9192
19161.987305 67.746 -146.9238
19162.353516 67.701 -147.3635
19162.719727 67.602 -147.9501
19163.085938 67.729 -148.6547
19163.452148 67.797 -149.5294
19163.818359 67.842 -148.5295
19164.184570 68.010 -148.2996
19164.550781 67.871 -149.4059
19164.916992 67.683 -149.2011
19165.283203 67.774 -149.5948
19165.649414 67.752 -150.4838
19166.015625 67.720 -149.7302
19166.381836 67.799 -149.4010
19166.748047 67.711 -149.8262
19167.114258 67.576 -149.5145
19167.480469 67.573 -148.7099
19167.846680 67.690 -148.0931
19168.212891 67.706 -148.3515
19168.579102 67.491 -147.5853
19168.945312 67.573 -145.5315
19169.311523 67.886 -145.9276
19169.677734 67.931 -146.5496
19170.043945 68.090 -145.2913
19170.410156 68.321 -145.2548
19170.776367 68.261 -144.8373
19171.142578 68.401 -143.3054
19171.508789 68.671 -143.8701
19171.875000 68.774 -144.4301
19172.241211 69.064 -144.6195
19172.607422 69.252 -146.5099
19172.973633 69.130 -147.0693
19173.339844 69.260 -146.3391
19173.706055 69.460 -147.7917
19174.072266 69.392 -149.2026
19174.438477 69.455 -149.3262
19174.804688 69.660 -150.3299
19175.170898 69.741 -151.4374
19175.537109 69.813 -151.8694
19175.903320 69.885 -152.6667
19176.269531 69.862 -153.8384
19176.635742 69.796 -154.9533
19177.001953 69.764 -155.8457
19177.368164 69.788 -156.7174
19177.734375 69.759 -157.7019
19178.100586 69.641 -158.2788
19178.466797 69.540 -158.7546
19178.833008 69.448 -159.6682
19179.199219 69.367 -160.6077
19179.565430 69.315 -161.4725
19179.931641 69.234 -161.9481
19180.297852 69.179 -161.9976
19180.664062 69.086 -162.4543
19181.030273 68.847 -162.3970
19181.396484 68.694 -161.3110
19181.762695 68.640 -161.0054
19182.128906 68.476 -161.1011
19182.495117 68.371 -160.8707
19182.861328 68.328 -161.2552
19183.227539 68.220 -160.9524
19183.593750 68.257 -159.6877
19183.959961 68.272 -159.2898
19184.326172 68.075 -158.0866
19184.692383 68.157 -155.9345
19185.058594 68.462 -156.3563
19185.424805 68.487 -157.8652
19185.791016 68.404 -157.5303
19186.157227 68.475 -156.6178
19186.523438 68.571 -156.2941
19186.889648 68.702 -156.3232
19187.255859 68.869 -156.9922
19187.622070 68.966 -157.8084
19187.988281 68.981 -158.2108
19188.354492 68.947 -158.0651
19188.720703 69.001 -157.9100
19189.086914 69.063 -159.1953
19189.453125 68.853 -160.6259
19189.819336 68.620 -159.9540
19190.185547 68.653 -159.4610
19190.551758 68.602 -160.2686
19190.917969 68.532 -160.1610
19191.284180 68.676 -160.4864
19191.650391 68.607 -161.7252
19192.016602 68.331 -160.8840
19192.382812 68.340 -159.2311
19192.749023 68.472 -159.4913
19193.115234 68.547 -160.1327
19193.481445 68.663 -160.3543
19193.847656 68.668 -160.1665
19194.213867 68.553 -158.8636
19194.580078 68.514 -157.6425
19194.946289 68.528 -157.9715
19195.312500 68.514 -159.1050
19195.678711 68.511 -159.1366
19196.044922 68.729 -157.5934
19196.411133 69.136 -157.1183
19196.777344 69.290 -158.4597
19197.143555 69.193 -159.2257
19197.509766 69.211 -159.3843
19197.875977 69.256 -159.9750
19198.242188 69.268 -159.6499
19198.608398 69.488 -159.5202
19198.974609 69.627 -161.5367
19199.340820 69.454 -163.0690
19199.707031 69.406 -162.5745
19200.073242 69.570 -162.9759
19200.439453 69.526 -164.4295
19200.805664 69.393 -165.0311
19201.171875 69.438 -165.7614
19201.538086 69.503 -167.1152
19201.904297 69.513 -167.9784
19202.270508 69.462 -168.6371
19202.636719 69.295 -169.1767
19203.002930 69.191 -169.7739
19203.369141 69.149 -171.4131
19203.735352 69.015 -172.4162
19204.101562 69.041 -171.8182
19204.467773 69.160 -172.5748
19204.833984 68.897 -174.5544
19205.200195 68.440 -175.0266
19205.566406 68.284 -174.6605
19205.932617 68.357 -175.2011
19206.298828 68.353 -176.0385
19206.665039 68.194 -175.7426
19207.031250 68.134 -174.6518
19207.397461 68.099 -175.6178
19207.763672 67.636 -177.1074
19208.129883 67.217 -175.2370
19208.496094 67.395 -174.3066
19208.862305 67.358 -176.1690
19209.228516 67.095 -175.5527
19209.594727 67.189 -174.3930
19209.960938 67.020 -174.7277
19210.327148 66.657 -172.3573
19210.693359 66.724 -170.9356
19211.059570 66.494 -172.7789
19211.425781 66.048 -171.8017
19211.791992 66.201 -169.8666
19212.158203 66.275 -170.1143
19212.524414 66.109 -168.2113
19212.890625 66.264 -166.4265
19213.256836 66.218 -167.0974
19213.623047 65.971 -165.8146
19213.989258 66.122 -163.4697
19214.355469 66.336 -162.6525
19214.721680 66.421 -161.8542
19215.087891 66.463 -161.5952
19215.454102 66.333 -161.0631
19215.820312 66.387 -159.0767
19216.186523 66.674 -158.6809
19216.552734 66.685 -159.2911
19216.918945 66.663 -158.3243
19217.285156 66.898 -158.2055
19217.651367 66.966 -159.4055
19218.017578 66.902 -159.0060
19218.383789 67.034 -158.1314
19218.750000 67.128 -158.5578
19219.116211 67.114 -158.6975
19219.482422 67.258 -158.5253
19219.848633 67.444 -158.9830
19220.214844 67.537 -159.2020
19220.581055 67.606 -159.5273
19220.947266 67.540 -160.4836
19221.313477 67.415 -160.4586
19221.679688 67.555 -159.7825
19222.045898 67.752 -160.2256
19222.412109 67.703 -160.6818
19222.778320 67.568 -160.6472
19223.144531 67.432 -161.0834
19223.510742 67.365 -161.2111
19223.876953 67.512 -161.2495
19224.243164 67.558 -161.7799
19224.609375 67.351 -160.9812
19224.975586 67.239 -159.6549
19225.341797 67.151 -160.0922
19225.708008 67.003 -160.2615
19226.074219 67.127 -159.2026
19226.440430 67.355 -158.7773
19226.806641 67.315 -158.2746
19227.172852 67.157 -156.7431
19227.539062 67.149 -155.3124
19227.905273 67.304 -154.9857
19228.271484 67.465 -155.1616
19228.637695 67.624 -154.7079
19229.003906 67.845 -154.6920
19229.370117 67.907 -155.7375
19229.736328 67.885 -155.8095
19230.102539 68.118 -155.5509
19230.468750 68.290 -156.4389
19230.834961 68.204 -156.1123
19231.201172 68.303 -154.7446
19231.567383 68.570 -155.6172
19231.933594 68.653 -157.9258
19232.299805 68.597 -159.0672
19232.666016 68.628 -158.5819
19233.032227 68.786 -158.3382
19233.398438 68.793 -159.4026
19233.764648 68.610 -160.0723
19234.130859 68.579 -160.3337
19234.497070 68.594 -161.5985
19234.863281 68.530 -162.1941
19235.229492 68.672 -162.3718
19235.595703 68.803 -163.9191
19235.961914 68.709 -164.5752
19236.328125 68.707 -163.7925
19236.694336 68.727 -163.6947
19237.060547 68.633 -163.9321
19237.426758 68.566 -164.9386
19237.792969 68.406 -166.5988
19238.159180 68.268 -166.9619
19238.525391 68.287 -167.2314
19238.891602 68.127 -167.8412
19239.257812 67.907 -167.3856
19239.624023 67.830 -167.6356
19239.990234 67.660 -168.1296
19240.356445 67.632 -167.0290
19240.722656 67.782 -166.8299
19241.088867 67.645 -167.3047
19241.455078 67.442 -166.4439
19241.821289 67.454 -166.1789
19242.187500 67.421 -166.7245
19242.553711 67.359 -166.1271
19242.919922 67.416 -164.9795
19243.286133 67.492 -164.6127
19243.652344 67.474 -164.8623
19244.018555 67.458 -164.6572
19244.384766 67.588 -164.3634
19244.750977 67.626 -164.4936
19245.117188 67.528 -163.4892
19245.483398 67.633 -162.8085
19245.849609 67.687 -164.7798
19246.215820 67.507 -166.4954
19246.582031 67.515 -166.5983
19246.948242 67.639 -167.2379
19247.314453 67.579 -167.6207
19247.680664 67.531 -167.3684
19248.046875 67.534 -167.9276
19248.413086 67.495 -168.9750
19248.779297 67.394 -169.9091
19249.145508 67.197 -169.8193
19249.511719 67.108 -168.8878
19249.877930 67.042 -169.1167
19250.244141 66.807 -169.2345
19250.610352 66.733 -168.7003
19250.976562 66.666 -169.6596
19251.342773 66.298 -169.5266
19251.708984 66.165 -167.2324
19252.075195 66.199 -166.6707
19252.441406 65.947 -165.8629
19252.807617 65.892 -163.4772
19253.173828 65.974 -163.3093
19253.540039 65.715 -163.5519
19253.906250 65.517 -161.6806
19254.272461 65.584 -159.8694
19254.638672 65.654 -158.1869
19255.004883 65.769 -156.3087
19255.371094 65.830 -155.1630
19255.737305 65.809 -153.9329
19256.103516 65.922 -152.9184
19256.469727 66.056 -152.8295
19256.835938 66.110 -151.9778
19257.202148 66.340 -150.0230
19257.568359 66.726 -149.4709
19257.934570 66.872 -150.3474
19258.300781 66.846 -149.8654
19258.666992 67.117 -148.6156
19259.033203 67.467 -149.3385
19259.399414 67.497 -149.9317
19259.765625 67.583 -148.5374
19260.131836 67.917 -148.2969
19260.498047 68.066 -149.7952
19260.864258 68.065 -150.4525
19261.230469 68.237 -150.5897
19261.596680 68.463 -151.5197
19261.962891 68.577 -152.2701
19262.329102 68.678 -152.3595
19262.695312 68.756 -152.7614
19263.061523 68.706 -153.1662
19263.427734 68.736 -153.0874
19263.793945 68.913 -154.2979
19264.160156 68.874 -156.2922
19264.526367 68.726 -156.2094
19264.892578 68.826 -155.7776
19265.258789 68.799 -156.9035
19265.625000 68.614 -156.8481
19265.991211 68.745 -156.5127
19266.357422 68.869 -157.8835
19266.723633 68.779 -158.0801
19267.089844 68.825 -157.1901
19267.456055 68.858 -157.3537
19267.822266 68.804 -157.6027
19268.188477 68.836 -158.2423
19268.554688 68.842 -158.9688
19268.920898 68.959 -158.7523
19269.287109 69.148 -159.2718
19269.653320 69.124 -159.6579
19270.019531 69.182 -159.0191
19270.385742 69.315 -159.7055
19270.751953 69.225 -160.2723
19271.118164 69.227 -159.6592
19271.484375 69.288 -160.2243
19271.850586 69.213 -160.9137
19272.216797 69.280 -161.7346
19272.583008 69.281 -163.6296
19272.949219 69.189 -163.6457
19273.315430 69.426 -163.1145
19273.681641 69.531 -164.7713
19274.047852 69.280 -165.6036
19274.414062 69.157 -165.5305
19274.780273 69.081 -166.4110
19275.146484 69.012 -166.7725
19275.512695 69.068 -167.4919
19275.878906 68.934 -168.4240
19276.245117 68.799 -167.7656
19276.611328 68.841 -167.9037
19276.977539 68.682 -168.6870
19277.343750 68.529 -167.8547
19277.709961 68.575 -167.3697
19278.076172 68.525 -167.5978
19278.442383 68.427 -167.5026
19278.808594 68.331 -167.4112
19279.174805 68.308 -166.9189
19279.541016 68.411 -167.2937
19279.907227 68.306 -168.0787
19280.273438 68.187 -166.9975
19280.639648 68.292 -166.4038
19281.005859 68.229 -166.5651
19281.372070 68.209 -165.5025
19281.738281 68.321 -165.6278
19282.104492 68.170 -165.6273
19282.470703 68.223 -163.6645
19282.836914 68.534 -164.2133
19283.203125 68.416 -166.2493
19283.569336 68.153 -166.0768
19283.935547 68.125 -165.8136
19284.301758 68.066 -166.2225
19284.667969 68.062 -166.1093
19285.034180 68.125 -166.4207
19285.400391 68.095 -166.3596
19285.766602 68.124 -165.6209
19286.132812 68.143 -165.5721
19286.499023 68.024 -165.5934
19286.865234 67.941 -165.3711
19287.231445 67.918 -165.7444
19287.597656 67.852 -166.1192
19287.963867 67.847 -165.6071
19288.330078 68.000 -165.3576
19288.696289 68.022 -166.1711
19289.062500 67.829 -165.4974
19289.428711 67.963 -163.5213
19289.794922 68.206 -164.3544
19290.161133 67.963 -165.2350
19290.527344 67.858 -162.9844
19290.893555 68.183 -162.6448
19291.259766 68.210 -163.9306
19291.625977 68.214 -162.9406
19291.992188 68.469 -162.7474
19292.358398 68.398 -163.5023
19292.724609 68.254 -162.1590
19293.090820 68.434 -161.7100
19293.457031 68.506 -163.2690
19293.823242 68.461 -163.9932
19294.189453 68.511 -163.9513
19294.555664 68.556 -163.4445
19294.921875 68.671 -162.6099
19295.288086 68.768 -163.1068
19295.654297 68.602 -163.9499
19296.020508 68.424 -163.3140
19296.386719 68.526 -162.6873
19296.752930 68.709 -163.4815
19297.119141 68.778 -164.5281
19297.485352 68.797 -164.6257
19297.851562 68.861 -163.9143
19298.217773 68.956 -163.1519
19298.583984 69.030 -162.8918
19298.950195 69.055 -163.3014
19299.316406 69.040 -163.9500
19299.682617 69.060 -164.1778
19300.048828 69.177 -163.9790
19300.415039 69.342 -164.1225
19300.781250 69.402 -165.0851
19301.147461 69.307 -166.2002
19301.513672 69.209 -166.8473
19301.879883 69.190 -167.1642
19302.246094 69.226 -167.0628
19302.612305 69.304 -167.1770
19302.978516 69.266 -168.1453
19303.344727 69.136 -168.9228
19303.710938 69.172 -169.6690
19304.077148 69.260 -171.0451
19304.443359 69.273 -171.5891
19304.809570 69.315 -171.7042
19305.175781 69.180 -172.4770
19305.541992 68.880 -172.3538
19305.908203 68.768 -171.9092
19306.274414 68.694 -172.3544
19306.640625 68.596 -172.0739
19307.006836 68.644 -172.0400
19307.373047 68.552 -173.1069
19307.739258 68.360 -173.0363
19308.105469 68.418 -172.5582
19308.471680 68.478 -173.1588
19308.837891 68.332 -173.0849
19309.204102 68.211 -171.6591
19309.570312 68.272 -170.6432
19309.936523 68.330 -171.2925
19310.302734 68.187 -171.9995
19310.668945 68.085 -171.1789
19311.035156 68.158 -170.7002
19311.401367 68.149 -170.7662
19311.767578 68.208 -170.4195
19312.133789 68.332 -170.9213
19312.500000 68.326 -170.7182
19312.866211 68.521 -169.4950
19313.232422 68.731 -170.1609
19313.598633 68.630 -170.5900
19313.964844 68.704 -169.9203
19314.331055 68.862 -171.1652
19314.697266 68.729 -172.2625
19315.063477 68.654 -171.8501
19315.429688 68.682 -172.0544
19315.795898 68.718 -172.5784
19316.162109 68.823 -174.1523
19316.528320 68.681 -176.2137
19316.894531 68.475 -176.1665
19317.260742 68.491 -176.4590
19317.626953 68.306 -177.6377
19317.993164 68.184 -177.0782
19318.359375 68.381 -177.7892
19318.725586 68.298 -179.7060
19319.091797 68.068 -179.4404
19319.458008 67.994 -179.1121
19319.824219 67.766 -179.3579
19320.190430 67.567 -178.8318
19320.556641 67.451 -179.1886
19320.922852 67.183 -179.2739
19321.289062 67.035 -178.2398
19321.655273 66.983 -178.0612
19322.021484 66.822 -177.9396
19322.387695 66.664 -177.3307
19322.753906 66.459 -176.2037
19323.120117 66.360 -174.0208
19323.486328 66.432 -173.0171
19323.852539 66.320 -173.2041
19324.218750 66.116 -172.1184
19324.584961 66.116 -170.0577
19324.951172 66.241 -168.3147
19325.317383 66.293 -166.9270
19325.683594 66.267 -165.2082
19326.049805 66.350 -163.8514
19326.416016 66.437 -163.7885
19326.782227 66.511 -163.1287
19327.148438 66.832 -162.0456
19327.514648 67.131 -161.7851
19327.880859 67.277 -160.8122
19328.247070 67.450 -160.1082
19328.613281 67.468 -160.3663
19328.979492 67.509 -160.1338
19329.345703 67.736 -160.9180
19329.711914 67.824 -162.0445
19330.078125 67.930 -161.8035
19330.444336 68.063 -162.0556
19330.810547 68.053 -161.8455
19331.176758 68.315 -161.6542
19331.542969 68.540 -164.1522
19331.909180 68.394 -165.2667
19332.275391 68.541 -164.0774
19332.641602 68.760 -165.3388
